2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,4434,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,4434,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2646,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 PA / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,192.168.10.15,104.20.10.37,60,Ether / IP / TCP 192.168.10.15:49636 > 104.20.10.37:http A / Padding,49636,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,2974,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,13.107.4.50,192.168.10.14,1514,Ether / IP / TCP 13.107.4.50:http > 192.168.10.14:50128 A / Raw,80,50128,HTTP,unknown
2017-07-04 20:20:22,31.13.80.9,192.168.10.5,1464,Ether / IP / TCP / TLS 31.13.80.9:443 > 192.168.10.5:49719 / TLS / TLS Application Data,443,49719,HTTPS,unknown
2017-07-04 20:20:22,192.168.10.14,13.107.4.50,60,Ether / IP / TCP 192.168.10.14:50128 > 13.107.4.50:http A / Padding,50128,80,HTTP,unknown
2017-07-04 20:20:22,192.168.10.5,31.13.80.9,60,Ether / IP / TCP 192.168.10.5:49719 > 31.13.80.9:https A / Padding,49719,443,HTTPS,unknown
2017-07-04 20:20:22,31.13.80.9,192.168.10.5,1464,Ether / IP / TCP 31.13.80.9:https > 192.168.10.5:49719 A / _TLSEncryptedContent,443,49719,HTTPS,unknown
2017-07-04 20:20:22,192.168.10.5,31.13.80.9,60,Ether / IP / TCP 192.168.10.5:49719 > 31.13.80.9:https A / Padding,49719,443,HTTPS,unknown
2017-07-04 20:20:22,192.168.10.15,192.168.10.3,72,Ether / IP / UDP / DNS Qry "b'ads.ayads.co.'" ,57904,53,DNS,unknown
2017-07-04 20:20:22,31.13.80.9,192.168.10.5,1464,Ether / IP / TCP 31.13.80.9:https > 192.168.10.5:49719 A / _TLSEncryptedContent,443,49719,HTTPS,unknown
2017-07-04 20:20:22,192.168.10.15,192.168.10.3,72,Ether / IP / UDP / DNS Qry "b'ads.ayads.co.'" ,57904,53,DNS,unknown
2017-07-04 20:20:22,192.168.10.5,31.13.80.9,60,Ether / IP / TCP 192.168.10.5:49719 > 31.13.80.9:https A / Padding,49719,443,HTTPS,unknown
2017-07-04 20:20:22,31.13.80.9,192.168.10.5,4284,Ether / IP / TCP 31.13.80.9:https > 192.168.10.5:49719 A / _TLSEncryptedContent,443,49719,HTTPS,unknown
2017-07-04 20:20:22,192.168.10.3,192.168.10.15,104,Ether / IP / UDP / DNS Ans "104.20.11.37" ,53,57904,DNS,unknown
2017-07-04 20:20:22,192.168.10.3,192.168.10.15,104,Ether / IP / UDP / DNS Ans "104.20.11.37" ,53,57904,DNS,unknown
2017-07-04 20:20:22,31.13.80.9,192.168.10.5,1464,Ether / IP / TCP 31.13.80.9:https > 192.168.10.5:49719 A / _TLSEncryptedContent,443,49719,HTTPS,unknown
2017-07-04 20:20:22,192.168.10.5,31.13.80.9,60,Ether / IP / TCP 192.168.10.5:49719 > 31.13.80.9:https A / Padding,49719,443,HTTPS,unknown
2017-07-04 20:20:22,31.13.80.9,192.168.10.5,1464,Ether / IP / TCP 31.13.80.9:https > 192.168.10.5:49719 A / _TLSEncryptedContent,443,49719,HTTPS,unknown
2017-07-04 20:20:22,192.168.10.5,31.13.80.9,60,Ether / IP / TCP 192.168.10.5:49719 > 31.13.80.9:https A / Padding,49719,443,HTTPS,unknown
2017-07-04 20:20:22,31.13.80.9,192.168.10.5,2874,Ether / IP / TCP 31.13.80.9:https > 192.168.10.5:49719 A / _TLSEncryptedContent,443,49719,HTTPS,unknown
2017-07-04 20:20:22,192.168.10.5,31.13.80.9,60,Ether / IP / TCP 192.168.10.5:49719 > 31.13.80.9:https A / Padding,49719,443,HTTPS,unknown
2017-07-04 20:20:22,31.13.80.9,192.168.10.5,2874,Ether / IP / TCP 31.13.80.9:https > 192.168.10.5:49719 A / _TLSEncryptedContent,443,49719,HTTPS,unknown
2017-07-04 20:20:22,192.168.10.5,31.13.80.9,60,Ether / IP / TCP 192.168.10.5:49719 > 31.13.80.9:https A / Padding,49719,443,HTTPS,unknown
2017-07-04 20:20:22,31.13.80.9,192.168.10.5,2874,Ether / IP / TCP 31.13.80.9:https > 192.168.10.5:49719 A / _TLSEncryptedContent,443,49719,HTTPS,unknown
2017-07-04 20:20:22,31.13.80.9,192.168.10.5,1464,Ether / IP / TCP 31.13.80.9:https > 192.168.10.5:49719 A / _TLSEncryptedContent,443,49719,HTTPS,unknown
2017-07-04 20:20:22,192.168.10.5,31.13.80.9,60,Ether / IP / TCP 192.168.10.5:49719 > 31.13.80.9:https A / Padding,49719,443,HTTPS,unknown
2017-07-04 20:20:22,31.13.80.9,192.168.10.5,1464,Ether / IP / TCP 31.13.80.9:https > 192.168.10.5:49719 A / _TLSEncryptedContent,443,49719,HTTPS,unknown
2017-07-04 20:20:22,192.168.10.5,31.13.80.9,60,Ether / IP / TCP 192.168.10.5:49719 > 31.13.80.9:https A / Padding,49719,443,HTTPS,unknown
2017-07-04 20:20:22,31.13.80.9,192.168.10.5,2874,Ether / IP / TCP 31.13.80.9:https > 192.168.10.5:49719 A / _TLSEncryptedContent,443,49719,HTTPS,unknown
2017-07-04 20:20:22,192.168.10.5,31.13.80.9,60,Ether / IP / TCP 192.168.10.5:49719 > 31.13.80.9:https A / Padding,49719,443,HTTPS,unknown
2017-07-04 20:20:22,31.13.80.9,192.168.10.5,2874,Ether / IP / TCP 31.13.80.9:https > 192.168.10.5:49719 A / _TLSEncryptedContent,443,49719,HTTPS,unknown
2017-07-04 20:20:22,31.13.80.9,192.168.10.5,1464,Ether / IP / TCP 31.13.80.9:https > 192.168.10.5:49719 A / _TLSEncryptedContent,443,49719,HTTPS,unknown
2017-07-04 20:20:22,192.168.10.5,31.13.80.9,60,Ether / IP / TCP 192.168.10.5:49719 > 31.13.80.9:https A / Padding,49719,443,HTTPS,unknown
2017-07-04 20:20:22,31.13.80.9,192.168.10.5,1464,Ether / IP / TCP 31.13.80.9:https > 192.168.10.5:49719 A / _TLSEncryptedContent,443,49719,HTTPS,unknown
2017-07-04 20:20:22,192.168.10.5,31.13.80.9,60,Ether / IP / TCP 192.168.10.5:49719 > 31.13.80.9:https A / Padding,49719,443,HTTPS,unknown
2017-07-04 20:20:22,31.13.80.9,192.168.10.5,2874,Ether / IP / TCP 31.13.80.9:https > 192.168.10.5:49719 A / _TLSEncryptedContent,443,49719,HTTPS,unknown
2017-07-04 20:20:22,192.168.10.5,31.13.80.9,60,Ether / IP / TCP 192.168.10.5:49719 > 31.13.80.9:https A / Padding,49719,443,HTTPS,unknown
